order_id,customer_id,order_purchase_timestamp,order_status
order_0090,customer_0020,2018-01-21 23:30:00,shipped
order_0091,customer_0021,2018-01-22 04:30:00,processing
order_0092,customer_0022,2018-01-22 09:30:00,invoiced
order_0093,customer_0023,2018-01-22 14:30:00,delivered
order_0094,customer_0024,2018-01-22 19:30:00,shipped
order_0095,customer_0025,2018-01-23 00:30:00,processing
order_0096,customer_0026,2018-01-23 05:30:00,invoiced
order_0097,customer_0027,2018-01-23 10:30:00,delivered
order_0098,customer_0028,2018-01-23 15:30:00,shipped
order_0099,customer_0029,2018-01-23 20:30:00,processing
order_0100,customer_0030,2018-01-24 01:30:00,invoiced
order_0101,customer_0031,2018-01-24 06:30:00,delivered
order_0102,customer_0032,2018-01-24 11:30:00,shipped
order_0103,customer_0033,2018-01-24 16:30:00,processing
order_0104,customer_0034,2018-01-24 21:30:00,invoiced
order_0105,customer_0035,2018-01-25 02:30:00,delivered
order_0106,customer_0036,2018-01-25 07:30:00,shipped
order_0107,customer_0037,2018-01-25 12:30:00,processing
order_0108,customer_0038,2018-01-25 17:30:00,invoiced
order_0109,customer_0039,2018-01-25 22:30:00,delivered
order_0110,customer_0040,2018-01-26 03:30:00,shipped
order_0111,customer_0041,2018-01-26 08:30:00,processing
order_0112,customer_0042,2018-01-26 13:30:00,invoiced
order_0113,customer_0043,2018-01-26 18:30:00,delivered
order_0114,customer_0044,2018-01-26 23:30:00,shipped
order_0115,customer_0045,2018-01-27 04:30:00,processing
order_0116,customer_0046,2018-01-27 09:30:00,invoiced
order_0117,customer_0047,2018-01-27 14:30:00,delivered
order_0118,customer_0048,2018-01-27 19:30:00,shipped
order_0119,customer_0049,2018-01-28 00:30:00,processing
order_0120,customer_0050,2018-01-28 05:30:00,invoiced
order_0121,customer_0051,2018-01-28 10:30:00,delivered
order_0122,customer_0052,2018-01-28 15:30:00,shipped
order_0123,customer_0053,2018-01-28 20:30:00,processing
order_0124,customer_0054,2018-01-29 01:30:00,invoiced
order_0125,customer_0055,2018-01-29 06:30:00,delivered
order_0126,customer_0056,2018-01-29 11:30:00,shipped
order_0127,customer_0057,2018-01-29 16:30:00,processing
order_0128,customer_0058,2018-01-29 21:30:00,invoiced
order_0129,customer_0059,2018-01-30 02:30:00,delivered
order_0130,customer_0060,2018-01-30 07:30:00,shipped
order_0131,customer_0061,2018-01-30 12:30:00,processing
order_0132,customer_0062,2018-01-30 17:30:00,invoiced
order_0133,customer_0063,2018-01-30 22:30:00,delivered
order_0134,customer_0064,2018-01-31 03:30:00,shipped
order_0135,customer_0065,2018-01-31 08:30:00,processing
order_0136,customer_0066,2018-01-31 13:30:00,invoiced
order_0137,customer_0067,2018-01-31 18:30:00,delivered
order_0138,customer_0068,2018-01-31 23:30:00,shipped
order_0139,customer_0069,2018-02-01 04:30:00,processing
order_0140,customer_0070,2018-02-01 09:30:00,invoiced
order_0141,customer_0001,2018-02-01 14:30:00,delivered
order_0142,customer_0002,2018-02-01 19:30:00,shipped
order_0143,customer_0003,2018-02-02 00:30:00,processing
order_0144,customer_0004,2018-02-02 05:30:00,invoiced
order_0145,customer_0005,2018-02-02 10:30:00,delivered
order_0146,customer_0006,2018-02-02 15:30:00,shipped
order_0147,customer_0007,2018-02-02 20:30:00,processing
order_0148,customer_0008,2018-02-03 01:30:00,invoiced
order_0149,customer_0009,2018-02-03 06:30:00,delivered
order_0150,customer_0010,2018-02-03 11:30:00,shipped
order_0151,customer_0011,2018-02-03 16:30:00,processing
order_0152,customer_0012,2018-02-03 21:30:00,invoiced
order_0153,customer_0013,2018-02-04 02:30:00,delivered
order_0154,customer_0014,2018-02-04 07:30:00,shipped
order_0155,customer_0015,2018-02-04 12:30:00,processing
order_0156,customer_0016,2018-02-04 17:30:00,invoiced
order_0157,customer_0017,2018-02-04 22:30:00,delivered
order_0158,customer_0018,2018-02-05 03:30:00,shipped
order_0159,customer_0019,2018-02-05 08:30:00,processing
order_0160,customer_0020,2018-02-05 13:30:00,invoiced
order_0161,customer_0021,2018-02-05 18:30:00,delivered
order_0162,customer_0022,2018-02-05 23:30:00,shipped
order_0163,customer_0023,2018-02-06 04:30:00,processing
order_0164,customer_0024,2018-02-06 09:30:00,invoiced
order_0165,customer_0025,2018-02-06 14:30:00,delivered
order_0166,customer_0026,2018-02-06 19:30:00,shipped
order_0167,customer_0027,2018-02-07 00:30:00,processing
order_0168,customer_0028,2018-02-07 05:30:00,invoiced
order_0169,customer_0029,2018-02-07 10:30:00,delivered
order_0170,customer_0030,2018-02-07 15:30:00,shipped
order_0171,customer_0031,2018-02-07 20:30:00,processing
order_0172,customer_0032,2018-02-08 01:30:00,invoiced
order_0173,customer_0033,2018-02-08 06:30:00,delivered
order_0174,customer_0034,2018-02-08 11:30:00,shipped
order_0175,customer_0035,2018-02-08 16:30:00,processing
order_0176,customer_0036,2018-02-08 21:30:00,invoiced
order_0177,customer_0037,2018-02-09 02:30:00,delivered
order_0178,customer_0038,2018-02-09 07:30:00,shipped
order_0179,customer_0039,2018-02-09 12:30:00,processing
order_0180,customer_0040,2018-02-09 17:30:00,invoiced
order_0181,customer_0041,2018-02-09 22:30:00,delivered
order_0182,customer_0042,2018-02-10 03:30:00,shipped
order_0183,customer_0043,2018-02-10 08:30:00,processing
order_0184,customer_0044,2018-02-10 13:30:00,invoiced
order_0185,customer_0045,2018-02-10 18:30:00,delivered
order_0186,customer_0046,2018-02-10 23:30:00,shipped
order_0187,customer_0047,2018-02-11 04:30:00,processing
order_0188,customer_0048,2018-02-11 09:30:00,invoiced
order_0189,customer_0049,2018-02-11 14:30:00,delivered
order_0190,customer_0050,2018-02-11 19:30:00,shipped
order_0191,customer_0051,2018-02-12 00:30:00,processing
order_0192,customer_0052,2018-02-12 05:30:00,invoiced
order_0193,customer_0053,2018-02-12 10:30:00,delivered
order_0194,customer_0054,2018-02-12 15:30:00,shipped
order_0195,customer_0055,2018-02-12 20:30:00,processing
order_0196,customer_0056,2018-02-13 01:30:00,invoiced
order_0197,customer_0057,2018-02-13 06:30:00,delivered
order_0198,customer_0058,2018-02-13 11:30:00,shipped
order_0199,customer_0059,2018-02-13 16:30:00,processing
order_0200,customer_0060,2018-02-13 21:30:00,invoiced
